# What each kind of creature takes from each element: a damage
# multiplier, higher meaning it is hurt more. 0 is immune.
# wcid,name,health,slash,pierce,bludgeon,cold,fire,acid,electric,nether,
# tolerance,level
# health is how much it has at full, 0 when not recorded: what tells a
# thing worth spending a vulnerability on from one that dies first.
# An empty column means the creature has no figure for that element.
# tolerance is the server's flags for when it will attack; empty means
# it attacks whatever comes near. level is what it is worth killing,
# empty when it has none. Between them they tell a Rabbit from a
# Revenant, both of which stand there until they are hit.
# Regenerate with reference/scripts/data/creatures.sh (reads the ACE
# world database, the community's reconstruction of retail's server
# data; the client has no copy of its own).
34618,Disgraced Nanjou Shou-jen,1400,0.8,0.9,0.9,0.8,1.5,1.5,1,,,160
34620,Tremendous Monouga,100000,0.75,0.75,0.75,0.75,0.75,0.75,0.75,,,999
34621,Killagurg,100000,0.5,1,0.8,0.4,2,0.5,0.6,2,,125
34622,Demon Swarm Matron,300000,0.6,0.8,0.8,0.8,0.6,0.4,0.55,,,135
34623,Azaxis,25000,0.8,0.3,0.7,0.4,0.8,0.5,1.1,,,100
34755,Matriarch Mirta'kir,9000,0.9,0.5,0.7,0.15,0.9,0.75,0.85,,,185
34778,Guruk Basher,400,0.75,0.95,0.6,0.9,0.75,0.1,0.4,,,100
34779,Guruk Beast,550,0.65,0.85,0.5,0.8,0.65,0.1,0.3,,,115
34780,Guruk Behemoth,700,0.5,0.65,0.35,0.6,0.5,0.1,0.2,,,135
34781,Guruk Boor,425,0.75,0.95,0.6,0.9,0.75,0.1,0.4,,,100
34782,Guruk Brute,575,0.65,0.85,0.5,0.8,0.65,0.1,0.3,,,115
34783,Guruk Colossus,650,0.55,0.75,0.4,0.7,0.55,0.1,0.2,,,135
34785,Guruk Destroyer,600,0.6,0.75,0.45,0.75,0.6,0.1,0.25,,,135
34786,Guruk Fiend,790,0.45,0.65,0.3,0.6,0.35,0.1,0.1,,,160
34787,Guruk Gorefiend,750,0.35,0.55,0.4,0.5,0.35,0.1,0.1,,,160
34788,Guruk Hatchling,180,0.75,0.95,0.6,0.9,0.75,0.1,0.4,,,50
34790,Guruk Hulk,625,0.55,0.75,0.4,0.7,0.55,0.1,0.3,,,135
34791,Guruk Marauder,290,0.75,0.95,0.6,0.9,0.75,0.1,0.4,,,80
34793,Guruk Monstrosity,910,0.45,0.65,0.3,0.6,0.35,0.1,0.1,,,185
34794,Guruk Plunderer,335,0.75,0.95,0.6,0.9,0.75,0.1,0.4,,,80
34795,Guruk Pug,235,0.75,0.95,0.6,0.9,0.75,0.1,0.4,,,60
34797,Guruk Smasher,525,0.75,0.95,0.6,0.9,0.75,0.1,0.4,,,115
34798,Guruk Spore Leech,1150,0.45,0.65,0.3,0.6,0.35,0.1,0.1,,,200
34799,Guruk Spore Seeker,1030,0.45,0.65,0.3,0.6,0.35,0.1,0.1,,,200
34801,Guruk Titan,725,0.45,0.65,0.3,0.6,0.35,0.1,0.1,,,160
34820,Shiruuk,280,1,1,1,1,1,1,1,,,60
34821,Brogosh,280,1,1,1,1,1,1,1,,,100
34822,Mohor,280,1,1,1,1,1,1,1,,,120
34823,Kurket,280,1,1,1,1,1,1,1,,,40
34824,Borsh,280,1,1,1,1,1,1,1,,,140
34825,Kushuk,280,1,1,1,1,1,1,1,,,80
34868,Baby Thrungus,3,0.86,0.75,0.66,0.6,1.42,0.75,0.9,,64,8
34869,Pallid Moar,75,0.7,0.8,0.8,0.8,1,0.5,1,,,15
34914,Golem Constructor,110,1,1,1,1,1,1,1,,,5
34938,Collector Golem,1625,0.86,0.8,0.8,0.86,1,0.8,1,,,500
34970,Falatacot Prison Warden,2505,0.6,0.55,0.85,0.75,0.88,0.85,0.8,,,185
34971,Falatacot Blood Prophetess,2870,0.5,0.45,0.65,0.55,0.65,0.55,0.5,,,200
34972,Falatacot Blood Elder,2505,0.6,0.55,0.85,0.75,0.89,0.85,0.8,,,185
34973,Falatacot Consort,934,0.5,0.45,0.65,0.55,0.65,0.55,0.5,,,115
34974,Ancient Counselor,1834,0.6,0.55,0.85,0.75,0.89,0.85,0.8,,,200
34975,Laisu Sclavus,1110,0.85,0.75,0.46,0.85,0.75,0.25,0.25,,,220
34976,Infused Empyrean Blood Golem,3500,0.3,1,0.8,0.5,0.5,1,0.3,,,135
34977,Infused Blood Golem,1200,0.1,0.1,0.45,0.65,0.25,0.65,0.1,,,185
34978,Tortured Spirit,645,0.8,0.8,0.8,0.5,1,0.7,0.5,,,185
34979,Thralled Guruk Reaper,1600,0.45,0.65,0.3,0.86,0.35,0.1,0.1,,,240
34980,Thralled Guruk Spore Seeker,1030,0.45,0.65,0.3,0.6,0.35,0.1,0.1,,,185
35004,Sclavus Ritualist,15000,0.75,1,0.46,1,0.75,0.25,0.25,,,185
35007,Empyrean Blooded Ritual Statue,50000,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,1,
35008,Empyrean Blooded Ritual Statue,50000,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,1,
35009,General Tain'Kivix,60250,0.6,0.75,0.75,0.75,0.85,0.85,0.8,,,185
35013,Gate Guardian,15000,0.57,0.57,0.76,0.3,0.83,0.57,0.4,,,185
35015,Gate Guardian,15000,0.57,0.57,0.76,0.3,0.83,0.57,0.4,,,185
35017,Gate Guardian,15000,0.57,0.57,0.76,0.3,0.83,0.57,0.4,,,185
35019,Gate Guardian,15000,0.57,0.57,0.76,0.3,0.83,0.57,0.4,,,185
35021,Gate Guardian,15000,0.57,0.57,0.76,0.3,0.83,0.57,0.4,,,185
35053,Thralled Guruk Spore Leech,1150,0.45,0.65,0.3,0.6,0.35,0.1,0.1,,,220
35054,Thralled Guruk Monstrosity,910,0.45,0.65,0.3,0.6,0.35,0.1,0.1,,,185
35059,Hatred Wisp,20250,0.8,0.8,0.6,0.8,0,0.4,0.4,,,285
35062,Mana Barrier,50000,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,1,
35067,Mana Barrier,10000,0.5,0.5,0.5,0,0.5,0.5,0.5,,,
35089,Despair Wisp,20125,0.8,0.8,0.6,0.4,0.4,0,0.8,,,265
35090,Sorrow Wisp,20125,0.8,0.8,0.6,0,0.8,0.4,0.4,,,265
35091,Wight,3000,0.82,0.5,0.5,0.5,0.85,0.5,0.5,,,220
35092,Wight Captain,4120,0.82,0.5,0.5,0.5,0.85,0.5,0.5,,,240
35093,Wight Blade Sorcerer,3500,0.82,0.5,0.5,0.5,0.85,0.5,0.5,,,240
35097,Pyre Skeleton,3500,0.58,0.58,0.66,0.3,0.3,0.42,0.4,,,220
35098,Pyre Champion,6831,0.58,0.58,0.66,0.3,0.3,0.42,0.4,,,265
35099,Pyre Minion,2500,0.58,0.58,0.66,0.3,0.3,0.42,0.4,,,200
35100,Grave Rat,1350,0.75,0.75,0.95,0.5,0.5,0.5,0.95,,,135
35103,Corpse of a Servitor of Asheron,0,1,1,1,1,1,1,1,,,
35104,Corpse of a Servitor of Asheron,0,1,1,1,1,1,1,1,,,
35106,Shade of Parieth,200,1,1,1,1,1,1,1,,,80
35109,Apep-tek the Tolerant,30250,1,1,1,1,1,1,1,,,155
35115,Contained Rift,100,1,1,1,0.65,0,0.3,1,,,50
35116,Titanium Armoredillo,5000,0.53,1,0.5,0.95,0.5,0.7,0.95,,,160
35117,Ravager,3000,0.8,0.6,1,0.9,0.6,0.6,0.9,,,160
35118,Sentient Crystal Shard,15000,1,1,1,0.65,0.9,0.3,1,,,160
35119,Crystal Shard Sentinel,200,1,1,1,0.65,0,0.3,1,,,160
35121,Ravenous Eater,740,1.2,1.2,0.6,1,1,0.6,1,,,155
35122,Repugnant Eater,630,1.2,1.2,0.6,1,1,0.6,1,,,125
35123,Tortured Spirit,645,0.8,0.8,0.8,0.5,1,0.7,0.5,,,220
35124,Crystal Lord,15000,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,161
35125,Disgraced Nanjou Shou-jen,1400,0.8,0.9,0.9,0.8,1.5,1.5,1,,,160
35126,Viamontian Hand,808,0.8,0.8,0.9,0.9,1,0.9,1.2,,,185
35127,Adept of Acid,513,0.8,0.8,0.9,0.9,1.15,0.9,1.2,,,135
35128,Adept of Fire,513,0.8,0.8,0.9,0.9,1.15,0.9,1.2,,,135
35129,Adept of Frost,513,0.8,0.8,0.9,0.9,1.15,0.9,1.2,,,135
35130,Adept of Lightning,513,0.8,0.8,0.9,0.9,1.15,0.9,1.2,,,135
35131,Viamontian Tribune,680,0.8,0.8,0.9,0.9,1.2,0.9,1.2,,,135
35132,Bokrok Lugian,450,0.66,0.85,0.66,0.42,0.25,0.65,0.95,,,100
35133,Gotrok Juggernaut,513,0.66,0.85,0.5,0.45,0.25,0.65,0.95,,,115
35134,Kroktok Lugian,450,0.66,0.85,0.66,0.42,0.25,0.65,0.95,,,115
35135,War Mattekar,700,0.58,0.9,0.86,0.4,1,0.75,0.4,,,115
35136,Mosswart Agitator,4190,0.5,0.8,0.8,0.4,1,0.7,1.1,,,175
35137,Mosswart Elder,4110,0.5,0.8,0.8,0.4,1,0.7,1.1,,,185
35138,Mosswart Gladiator,5000,0.5,0.8,0.8,0.4,1,0.7,1.1,,,235
35139,Mosswart Scavenger,490,0.9,0.56,0.96,0.85,0.96,0.85,0.22,,,115
35140,Mosswart Scrounger,490,0.9,0.56,0.96,0.85,0.96,0.85,0.18,,,115
35141,Mosswart Swamp Lord,395,0.55,0.8,0.8,0.38,1,0.8,1,,,100
35142,Mukkir Draktehn,3725,0.75,1,1,0.75,0.75,0.42,0.25,,,215
35143,Mukkir Kartak,3725,0.75,1,1,0.75,0.75,0.42,0.25,,,215
35144,Mukkir Laktar,3725,0.75,1,1,0.75,0.75,0.42,0.25,,,215
35145,Umbral Mukkir,3725,0.75,1,1,0.75,0.75,0.42,0.25,,,215
35146,Olthoi Slayer,3690,0.75,1,1,0.75,0.75,0.42,0.25,,,185
35147,Olthoi Larvae,1690,0.5,0.65,0.8,0.5,0.5,0.25,0.4,,,185
35148,Olthoi Progenitor,2030,0.6,0.65,0.7,0.35,0.35,0.35,0.35,,,160
35149,Olthoi Ripper,3840,0.75,1,1,0.75,0.75,0.42,0.25,,,185
35150,Olthoi Slasher,3190,0.75,1,1,0.75,0.75,0.42,0.25,,,185
35151,Swarm Demon,5000,0.6,0.8,0.8,0.5,0.5,0.42,0.25,,,200
35152,Uber Penguin,4500,0.86,0.75,0.66,0.6,1.3,0.75,0.9,,,240
35153,Ruschk Draktehn,3225,0.9,1,0.9,0.9,1.1,0.8,0.9,,,220
35154,Degenerate Shadow,500,1,0.5,0.7,0.1,1,0.2,0.5,,,185
35155,Degenerate Shadow,500,1,0.5,0.7,0.1,1,0.2,0.5,,,185
35156,Degenerate Shadow,500,1,0.5,0.7,0.1,1,0.2,0.5,,,185
35157,Depraved Shadow,605,1,0.5,0.7,0.1,1,0.2,0.5,,,195
35158,Parfal Sleech,615,1,0.5,0.5,0.9,0.5,0.9,0.5,,,185
35159,Parfal Sleech,615,1,0.5,0.5,0.9,0.5,0.9,0.5,,,185
35160,Annihilator,5000,0.5,1,0.75,0.75,1,0.75,0.25,,,285
35161,Stomper,500,0.5,1,0.75,0.75,1,0.75,0.25,,,235
35162,Enraged Ancient Soul,3000,0.6,0.55,0.85,0.75,0.85,0.85,0.8,,,185
35163,Inflamed Ursuin,5000,0.58,1,0.58,0.58,0.86,0.58,0.58,,,240
35164,Virindi Paradox,5000,1,1,1,0.65,1,1,0.65,,,240
35165,Virindi Quidiox,5000,1,1,1,0.5,1,1,0.5,,,200
35166,Infernal Zefir,2000,1,0.8,1,0.7,0.85,0.85,0.7,,,160
35167,Kirit Zefir,2000,1,0.75,0.86,0.75,0.01,0.75,0.25,,,160
35174,High Acolyte of the Blood,150000,0.9,0.5,0.7,0.15,0.9,0.75,0.85,,,425
35175,High Acolyte of Sacrifice,150000,0.9,0.5,0.7,0.15,0.9,0.75,0.85,,,425
35176,High Acolyte of the Spirit,150000,0.9,0.5,0.7,0.15,0.9,0.75,0.85,,,425
35191,Thunder Chicken,200000,0.5,0.5,,0.5,1,0.5,0.1,,,235
35213,Guard Hrothgar,215,1,1,1,1,1,1,1,,,76
35252,Corrosion Wisp,325,1,0.9,0.9,0.9,0.9,0.3,0.9,,,100
35253,Cursed Wisp,225,1,0.9,0.9,0,0.3,0.3,0.9,,,80
35254,Fire Wisp,180,1,1,0.18,0.18,0,0.75,0.18,,,80
35255,Stasis Wisp,225,1,0.9,0.9,0,0.3,0.3,0.9,,,100
35256,Strife Wisp,225,1,0.9,0.9,0.9,0.3,0.9,0.9,,,80
35268,Spectral Dread,20250,0.8,0.8,0.8,0.5,1,0.7,0.5,,,265
35270,Spectral Dread,20250,0.8,0.8,0.8,0.5,1,0.7,0.5,,,265
35273,Tower Guardian,900000,0.7,0.7,0.7,0.9,0.9,1.3,0.87,,64,750
35305,Tukora Commander,4670,0.65,0.65,0.65,0.4,0.25,0.9,1,,,220
35306,Tukora Lieutenant,4670,0.65,0.65,0.65,0.4,0.25,0.9,1,,,135
35308,Meshenq,200,1,1,1,1,1,1,1,,,80
35315,Acolyte of Decay,230,0.6,0.5,0.4,0.8,1.2,1.2,1,,,115
35338,Banderling Guard Champion,12000,0.55,0.55,0.55,0.55,0.85,0.35,1.05,,,170
35341,Banderling Guard Champion,12000,0.55,0.55,0.55,0.55,0.85,0.35,1.05,,,165
35342,Banderling Guard Champion,12000,0.55,0.55,0.55,0.55,0.85,0.35,1.05,,,165
35343,Chief Taraash,12000,0.75,0.75,0.75,0.65,0.8,0.9,0.35,,,170
35344,Guard Winterborn,215,0.75,0.75,0.75,0.65,0.8,0.9,0.35,,,120
35378,Lord Cynreft Mhoire,200250,0.58,0.58,0.66,0.3,0.3,0.42,0.4,0.82,,300
35389,Mosswart Townsfolk,180,0.5,0.8,0.8,0.4,1,0.7,1.1,,,80
35393,Lady Tairla Mhoire,200250,0.8,0.8,0.79,0.34,0.89,0.49,0.84,,,300
35400,Corrupted Dread,15120,0.8,0.8,0.8,0.5,1,0.7,0.5,,,220
35427,Drudge Lurker,117,0.9,0.61,1,0.9,1,0.9,0.23,,,40
35429,Drudge Lurker,117,0.9,0.61,1,0.9,1,0.9,0.23,,,40
35433,Drudge Prowler,36,1,1,1,1,1,1,1,,,8
35436,Drudge Ravener,258,0.9,0.61,1,0.9,1,0.9,0.23,,,80
35437,Drudge Robber,38,0.86,0.75,0.66,1.42,1.42,0.75,1.42,,,8
35440,Drudge Skulker,42,0.86,0.75,0.66,1.42,1.42,0.75,1.42,,,8
35441,Drudge Slinker,40,0.86,0.75,0.66,1.42,1.42,0.75,1.42,,,8
35442,Drudge Sneaker,47,0.86,0.75,0.66,1.42,1.42,0.75,1.42,,,8
35445,Drudge Stalker,167,0.9,0.61,1,0.9,1,0.9,0.23,,,50
35446,Drudge Stalker,167,0.9,0.61,1,0.9,1,0.9,0.23,,,50
35481,Watcher in the Warren,1005,0.7,0.6,0.6,0.4,0.7,0.6,0.4,,,220
35482,Watcher's Guard,800,0.66,0.66,0.66,0.42,0.25,0.9,1,,,135
35483,Watcher's Wall,5000,0.5,0.5,0.89,0,0.65,0.6,0.6,,,
35498,Chick,1,0.8,0.8,,0.8,1,0.8,1,,,7
35499,Chicken,1,0.8,0.8,,0.8,1,0.8,1,,,8
35559,Tempest Shadow,2200,1,0.5,0.7,0.1,1,0.2,0.5,,,160
35560,The Archivist,10270,1,1,1,0.65,1,1,0.65,,,185
35578,Drudge Biter,673,0.9,0.56,0.96,0.85,0.96,0.85,1,,,135
35580,Drudge Balloon,603,0.9,0.56,0.96,0.85,0.96,0.85,0.18,,,115
35582,Wall,2000,0.5,0.5,0.89,0,0.65,0.6,0.6,,,
35583,Wall,2000,0.5,0.5,0.89,0,0.65,0.6,0.6,,,
35584,Wall,2000,0.5,0.5,0.89,0,0.65,0.6,0.6,,,
35585,Wall,2000,0.5,0.5,0.89,0,0.65,0.6,0.6,,,
35603,Sergeant Brigitta,120,1,1,1,1,1,1,1,,,65
35605,Researcher Tharin,90,1,1,1,1,1,1,1,,,34
35662,Demon Swarm Clawbearer,700,0.6,0.8,0.8,0.8,0.6,0.4,0.55,,,135
35666,Master's Acolyte,600,0.5,0.5,0.5,0.5,0.8,0.8,1,,,160
35670,Guardian of Diemos,1000,0.33,0.33,0.7,0.7,0.2,0.7,0.45,,,750
35731,Paradox-touched Olthoi Eviscerator Grub,260,0.65,0.7,0.75,0.6,0.55,0.25,0.45,,,80
35732,Paradox-touched Olthoi Noble Grub,260,0.65,0.7,0.75,0.6,0.55,0.25,0.45,,,80
35733,Paradox-touched Olthoi Eviscerator Nymph,940,0.75,0.7,1,0.75,0.75,0.25,0.4,,,115
35734,Paradox-touched Olthoi Flyer Nymph,815,0.7,1,0.75,0.6,0.55,0.25,0.45,,,100
35735,Paradox-touched Olthoi Warrior Nymph,940,0.75,1,1,0.75,0.75,0.42,0.25,,,115
35748,Giant Imprisoned Monouga,600450,1.2,1.2,1.2,1.2,1.2,1.2,1.2,,,999
35780,Ascendant Drudge,503,0.9,0.56,0.96,0.85,0.96,0.85,0.18,,,115
35812,Paradox-touched Olthoi Ward Guardian,30250,0.6,0.65,0.7,0.35,0.35,0.35,0.35,,,265
35813,Paradox-touched Olthoi Noble Nymph,940,0.75,1,1,0.75,0.75,0.42,0.25,,,115
35825,Alicia Swiftblade,130,1,1,1,1,1,1,1,,,80
35826,Tomihino,125,1,1,1,1,1,1,1,,,80
35828,Adrien Swiftblade,150,1,1,1,1,1,1,1,,,80
35830,Withered Banderling Paragon,2500,0.55,0.55,0.55,0.55,0.85,0.35,2.1,,,160
35831,Withered Drudge Seraph Mystic,2500,0.75,0.75,0.75,0.65,0.8,1.8,0.35,,,160
35832,Withered Raider Justicar,10000,0.65,0.65,0.65,0.4,0.25,0.9,2,,,160
35833,Withered Raider Prefect,10000,0.65,0.65,0.65,0.4,0.25,0.9,2,,,160
35834,Withered Raider Prefect,10000,0.65,0.65,0.65,0.4,0.25,0.9,2,,,160
35835,Withered Transcendent Tumerok,5000,2,1,1,1,1,1,1,,,160
35853,Pau Yajin,200,1,1,1,1,1,1,1,,,100
35859,Acolyte of the Depths,230,0.6,0.5,0.4,0.8,1.2,1.2,1,,,115
35875,Paradox-touched Olthoi Sentinel,20250,0.6,0.65,0.7,0.35,0.35,0.35,0.35,,,265
35877,Paradox-touched Olthoi Sentinel,20250,0.6,0.65,0.7,0.35,0.35,0.35,0.35,,,265
35878,Paradox-touched Olthoi Lacerator,1780,0.7,1,0.75,0.6,0.55,0.25,0.45,,,185
35879,Paradox-touched Olthoi Ripper,2090,0.75,0.7,1,0.75,0.75,0.25,0.4,,,200
35880,Paradox-touched Olthoi Slasher,1830,0.75,1,1,0.75,0.75,0.42,0.25,,,185
35881,Paradox-touched Olthoi Swarm Eviscerator,2090,0.75,1,1,0.75,0.75,0.25,0.4,,,200
35882,Paradox-touched Olthoi Eviscerator,1570,1,0.95,1,0.5,0.75,0.5,0.75,,,160
35883,Paradox-touched Olthoi Lancer,1570,0.7,1,0.75,0.6,0.55,0.25,0.45,,,160
35884,Paradox-touched Olthoi Noble,1570,0.75,1,1,0.75,0.75,0.42,0.25,,,160
35885,Paradox-touched Olthoi Warrior,1570,0.75,1,1,0.75,0.75,0.42,0.25,,,160
35888,Paradox-touched Olthoi Queen,200000,0.15,0.65,0.75,0.05,0.1,0.05,0.5,,,999
35939,Chained Tusker,500,0.5,0.7,0.3,0.3,0.8,0.3,0.4,,,185
35940,Mudmouth,300000,0.5,0.7,0.3,0.3,0.8,0.3,0.4,,,350
35941,Dark Bobo,200000,0.5,0.7,0.3,0.3,0.8,0.3,0.4,,,500
35954,Imp,500,0.5,0.7,0.3,0.3,0.8,0.3,0.4,,,185
35962,Havala bint Mylos,55,1,1,1,1,1,1,1,,,24
35983,Penumbral Terror,1310,1,0.5,0.7,0.1,1,0.2,0.5,,,160
35985,A Shadow of Black Ferah,50000,0.45,0.4,0.3,0.1,0.85,0.2,0.25,,,200
35986,A Shadow of Ler Rhan,50000,0.45,0.4,0.3,0.1,0.85,0.2,0.25,,,200
35987,Shadow Captain,1600,1,0.5,0.67,0.1,1,0.2,0.5,,,185
35988,Shadow Commander,2000,0.66,0.66,0.66,0.42,0.25,0.9,1,,,200
35989,Shadow Knight Hand,5000,1,0.5,0.67,0.1,1,0.2,0.5,,,185
35990,Penumbral Shadowmage,1600,1,0.5,0.67,0.1,1,0.2,0.5,,,185
35991,Kirienne Palacost,5000,0.88,0.5,0.67,0.1,0.89,0.2,0.5,,,160
35993,Shadow Sorceress,2000,1,0.5,0.7,0.1,1,0.2,0.5,,,200
36011,Kirienne Palacost,5000,1,1,1,1,1,1,1,,,161
36031,Umbris Elite Commander,12205,0.7,0.5,0.6,0.1,0.7,0.2,0.5,,,200
36032,Umbris Elite,710,0.7,0.5,0.6,0.1,0.7,0.2,0.5,,,200
36033,Nightmarish Doll,1100,0.95,0.6,1,1,0.6,0.6,0.9,,,160
36034,Nightmarish Marionette,8000,1,0.75,0.5,0.9,0.5,0.5,0.9,,,160
36036,Aerbax,100200,0.92,0.55,0.65,0.59,0.92,0.55,0.59,0.65,,220
36037,Avarice,500,0.8,0.7,0.6,0.4,0.8,0.6,0.4,,,185
36038,Change,500,0.8,0.7,0.6,0.4,0.8,0.6,0.4,,,185
36039,Chaos,500,0.8,0.7,0.6,0.4,0.8,0.6,0.4,,,185
36040,Disobedience,500,0.8,0.7,0.6,0.4,0.8,0.6,0.4,,,185
36041,Individuality,500,0.8,0.7,0.6,0.4,0.8,0.6,0.4,,,185
36042,Ulgrim,500,0.8,0.7,0.6,0.4,0.8,0.6,0.4,,,185
36044,Claude the Dark Archmage,70000,0.8,0.7,0.6,0.4,0.8,0.6,0.4,,,711
36112,Aun Herbalist,425,1,1,1,1,1,1,1,,64,95
36113,Aun Kelauri,60,1,1,1,1,1,1,1,,,54
36172,Blood Curse Rat,1350,0.5,0.5,0.98,0.5,0.5,0.5,0.95,,,220
36173,DeathTail,200250,0.5,0.5,0.92,0.5,0.5,0.5,0.89,,,300
36175,Pillar of Acid,2000,1,1,1,1,1,0,0.9,,,100
36176,Pillar of Frost,2000,1,1,1,0,1.1,1,1,,,100
36177,Pillar of Lightning,2000,1,1,1,1,1,1.1,0,,,100
36178,Harbinger,600000,0.65,0.65,0.65,0,0,0,0,,,999
36216,Artifex of the Elements,5000,1,1,1,0.65,1,1,0.65,,,240
36220,Verdancy Proctor,2000,0.6,0.6,0.6,0.4,0.4,0,0.75,,,160
36221,Strife Proctor,2000,0.6,0.6,0.6,0.75,0,0.4,0.4,,,160
36222,Enchantment Proctor,2000,0.6,0.6,0.6,0,0.75,0.4,0.4,,,160
36223,Artifice Proctor,2000,0.6,0.6,0.6,0.4,0.4,0.75,0,,,160
36396,Dreamwalker,50,1,1,1,1,1,1,1,,,275
36397,Dreamwalker,310,1,1,1,1,1,1,1,,,275
36398,Dreamwalker,50,1,1,1,1,1,1,1,,,275
36399,Dreamwalker,310,1,1,1,1,1,1,1,,,275
36443,Harvest Reaper,3300,1.7,0.25,1.58,0.3,0.9,0.42,0.4,,,160
36525,Pumpkin King,150000,0.9,0.7,0.6,0.1,0.4,0.3,0.3,,,400
36526,Pumpkin Kin,190,0.75,0.75,0.75,0.75,0.75,0.75,0.75,,,100
36527,Pumpkin Vine,9800,0.55,0.55,0.75,0.25,0.75,0.65,0.15,,,160
36553,Shadow-touched Virindi Paradox,5000,1,1,1,0.65,1,1,0.65,,,220
36554,Shadow-touched Virindi Quidiox,5000,1,1,1,0.65,1,1,0.65,,,220
36597,Blight Hollow Minion,663,0.5,0.5,0.33,0.67,0.25,0.5,0.25,,,185
36598,Paradox Simulacrum,1200,0.76,0.76,0.77,0.73,0.85,0.73,0.73,,,185
36599,Paradox Simulacrum War Mage,890,0.76,0.76,0.77,0.73,0.85,0.73,0.73,,,185
36600,Demerax the Sculptor,5000,0.88,0.677,0.555,0.65,0.88,0.455,0.65,,,240
36601,Lab Guardian,5000,0.88,0.677,0.555,0.65,0.88,0.455,0.65,,,240
36608,Dojiro Sangi,4200,1,1,1,1,1,1,1,,,650
36609,Ryukai Hiro,220,1,1,1,1,1,1,1,,,200
36644,Guardian of Linvak Tukal,800,0.66,0.66,0.66,0.42,0.25,0.9,1,,,135
36645,Abyssal Shadow Lugian,755,0.66,0.66,0.66,0.42,0.25,0.9,1,,,135
36646,Shadow Kresovus,10000,0.66,0.66,0.66,0.42,0.25,0.9,1,,,160
36647,Shadow Kresovus,6100,0.66,0.66,0.66,0.42,0.25,0.66,0.66,,,160
36648,Shadow Kresovus,10000,0.66,0.66,0.66,0.42,0.25,0.9,1,,,160
36649,Shadow Kresovus,10000,0.66,0.66,0.66,0.42,0.25,0.9,1,,,160
36650,Wall,500,0.5,0.5,0.89,0,0.65,0.6,0.6,,,
36651,Boulder,20000,0.5,0.5,0.89,0,0.65,0.6,0.6,,1,
36654,Wall,5000,0.5,0.5,0.89,0,0.65,0.6,0.6,,,
36689,Lord Kresovus,180,1,1,1,1,1,1,1,,,221
36694,Lord Kresovus,180,1,1,1,1,1,1,1,,,221
36720,Nomea ibn Makar,125,1,1,1,1,1,1,1,,,80
36753,Lord Kresovus,180,1,1,1,1,1,1,1,,,221
36756,Cleaner,5000,0.79,0.79,0.77,0.65,0.89,0.45,0.65,,,220
36759,Virindi Portal,6000,0.76,0.75,0.66,0.6,0.65,0.89,0.79,,,
36760,Virindi Portal,6000,0.76,0.75,0.66,0.6,0.65,0.89,0.79,,,
36761,Virindi Portal,6000,0.76,0.75,0.66,0.6,0.65,0.89,0.79,,,
36762,Virindi Portal,6000,0.76,0.75,0.66,0.6,0.65,0.89,0.79,,,
36763,Virindi Portal,6000,0.86,0.75,0.66,0.6,1.3,0.75,0.89,,,
36773,Olthoi Sentinel Tracker,1200,0.6,0.65,0.7,0.35,0.35,0.35,0.35,,,161
36816,Banderling Aggressor,610,0.76,0.65,0.5,0.45,0.65,0.88,0.88,,,135
36817,Dire Champion Banderling,1110,0.76,0.65,0.5,0.45,0.65,0.88,0.88,,,135
36818,Banderling Predator,555,0.76,0.65,0.5,0.76,1.08,0.65,1.32,,,115
36819,Banderling Savage,555,0.76,0.65,0.5,0.76,0.78,0.88,0.88,,,115
36820,Banderling Scalper,555,0.76,0.65,0.5,0.76,1.08,0.65,1.32,,,115
36821,Ascendant Drudge,503,0.9,0.56,0.96,0.85,0.96,0.85,0.18,,,115
36822,Drudge Bloodletter,608,0.88,0.61,0.68,0.78,0.88,0.78,0.23,,,135
36823,Drudge Cabalist,608,0.85,0.56,0.85,0.75,0.88,0.75,1,,,135
36824,Dire Champion Drudge,1500,0.85,0.56,0.85,0.75,0.88,0.75,1,,,135
36825,Peerless Drudge,608,0.6,0.6,0.6,0.6,0.82,0.6,0.6,,,135
36826,Unconquered Drudge,503,0.9,0.56,0.96,0.85,0.96,0.85,0.22,,,115
36827,Acidic Coral Golem,555,0.33,0.67,1,0.5,0.5,0.5,0.5,,,100
36828,Coral Golem,555,0.33,0.67,1,0.5,0.5,0.5,0.5,,,100
36829,Acidic Diamond Golem,555,0.33,0.67,1,0.5,0.5,0.5,0.5,,,100
36830,Diamond Golem,555,0.33,0.67,1,0.5,0.5,0.5,0.5,,,100
36831,Dire Champion Golem,1500,0.33,0.67,1,0.5,0.5,0.5,0.5,,,115
36832,Gold Golem,555,0.33,0.33,1,1,1,1,1,,,100
36833,Pyreal Golem,555,0.1,0.1,0.6,0.25,0.25,0.55,0.1,,,100
36834,Vapor Golem,465,0.1,0.1,0.1,1,0.5,0.8,0.85,,,115
36835,Dire Champion Lugian,2500,0.66,0.66,0.66,0.42,0.25,0.9,1,,,135
36836,Raider Juggernaut,513,0.66,0.66,0.66,0.42,0.25,0.9,1,,,135
